group,genres,year,url,genres_coded
ИВАНЫЧ,,,,
ИВЕРИЯ,ФОЛК-РОК;РОК;ПОП-РОК,1968.0,https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B5%D1%80%D0%B8%D1%8F_(%D0%92%D0%98%D0%90),FOLK ROCK;ROCK;POP ROCK
ИГОРЬ БОЙКО БЕНД,,,,
ИГОРЬ САВЕНКО,,,,
ИГРЫ,НОВАЯ ВОЛНА;ПОСТ-ПАНК;ИНДИ-РОК,1986.0,https://ru.wikipedia.org/wiki/Игры_(группа),NEW WAVE;POST PUNK;INDIE ROCK
ИДЕФИКС,ХИП-ХОП;РЭП,2008.0,https://ru.wikipedia.org/wiki/%D0%98%D0%B4%D0%B5%D1%84%D0%B8%D0%BA%D1%81_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RAP;HIP HOP
ИДЕЯ ФИКС,,,,
ИДОЛ,,,,
ИДОЛЫ МОЛОДЕЖИ,,,,
ИЗМОРОЗЬ,,,,
ИЗОЛЯТОР,,,,
ИЗРАИЛЬ,,,,
ИЛ 9,,,,
ИЛЛИНОЙЗ,ЖЕНСКИЙ ВОКАЛ;ПАНК,2007.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BB%D0%BB%D0%B8%D0%BD%D0%BE%D0%B9%D0%B7,WOMAN VOICE;PUNK
ИМПЕРИЯ,,,,
ИМПУЛЬС,,,,
ИНДИГО,,,,
ИНДИКАТОР,,,,
ИНДИЯ,,,,
ИНКАССАТОР,VIA,,,VIA
ИНСАРОВ,,,,
ИНСПЕКТОР,,,,
ИНСТ-ИНКТ,,,,
ИНСТИНКТ,,,,
ИНСТРУКЦИЯ ПО ВЫЖИВАНИЮ,НОВАЯ ВОЛНА;ПОСТ-ПАНК;ПАНК-РОК;ГАРАЖНЫЙ РОК;АЛЬТЕРНАТИВНЫЙ РОК,1985.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F_%D0%BF%D0%BE_%D0%B2%D1%8B%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8E,ALTERNATIVE ROCK;PUNK ROCK;NEW WAVE;POST PUNK;GARAGE ROCK
ИНТЕГРАЛ,РОК-Н-РОЛЛ;ПСИХОДЕЛИЧЕСКИЙ РОК;КАНТРИ;ХАРД-РОК;БИГ-БИТ;НОВАЯ ВОЛНА,1965.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%82%D0%B5%D0%B3%D1%80%D0%B0%D0%BB_(%D1%80%D0%BE%D0%BA-%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),BIG BEAT;NEW WAVE;COUNTRY;ROCK-N-ROLL;HARD ROCK;PSYCHODELIC ROCK
ИНТЕРВАЛ,,,,
ИНТЕРВЬЮ,,,,
ИНФЕКЦИЯ,ПАНК-РОК,1986.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%84%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),PUNK ROCK
ИНФИНИТИ,СИНТИ-ПОП,1999.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%84%D0%B8%D0%BD%D0%B8%D1%82%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),SYNTH POP
ИНЬ-ЯН,ПОП-МУЗЫКА,2007.0,https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D1%8C-%D0%AF%D0%BD_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),POP
ИСКАТЕЛИ,,,,
ИСТИНА,,,,
ИСТОК,,,,
ИСХОД,,,,
ИУДА ГОЛОВЛЕВ,,1981.0,https://ru.wikipedia.org/wiki/%D0%98%D1%83%D0%B4%D0%B0_%D0%93%D0%BE%D0%BB%D0%BE%D0%B2%D0%BB%D1%91%D0%B2_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),
ИХТИС,,,,
ЙОРШ,ПАНК-РОК;ГРАНЖ,2003.0,https://ru.wikipedia.org/wiki/%D0%99%D0%BE%D1%80%D1%88,PUNK ROCK;GRUNGE
К.П.Д.,,,,
К402,SOUL ROCK,2007.0,https://uk.wikipedia.org/wiki/%D0%9A402,SOUL ROCK
КIНГСАЙЗ,,1994.0,https://uk.wikipedia.org/wiki/%D0%9A%D1%96%D0%BD%D0%B3%D1%81%D0%B0%D0%B9%D0%B7,
КАБАРЕ-ДУЭТ «АКАДЕМИЯ»,ДИСКО;ПОП-МУЗЫКА,1985.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B0%D1%80%D0%B5-%D0%B4%D1%83%D1%8D%D1%82_%C2%AB%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F%C2%BB,POP;DISCO
КАБИНЕТ,ПСИХОДЕЛИЧЕСКИЙ РОК;НОВАЯ ВОЛНА;РОК;ПРОГ-РОК;АРТ-РОК,1985.0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0,_%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA)",ART ROCK;NEW WAVE;ROCK;PROGRESSIVE ROCK;PSYCHODELIC ROCK
КАБИНЕТ (MSK),НОВАЯ ВОЛНА;ПОСТ-ПАНК;СКА;РЕГГИ,1981.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B8%D0%BD%D0%B5%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),NEW WAVE;SKA;POST PUNK;REGGAE
КАДАНС,,,,
КАЖДОМУ СВОЕ,,,,
КАЗЕМАТ,ПОСТ-ГРАНЖ;ДЖАЗ-ФЬЮЖН;РОК;ХАРД-РОК;АЛЬТЕРНАТИВНЫЙ РОК,1996.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D0%B5%D0%BC%D0%B0%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),JAZZ FUSION;ALTERNATIVE ROCK;ROCK;HARD ROCK;POST GRUNGE
КАЗИНО ИЛЛЮЗИОН,,,,
КАЗМА-КАЗМА,АРТ-РОК;ПСИХОДЕЛИЧЕСКИЙ РОК;НЕОКЛАССИЧЕСКАЯ МУЗЫКА;ПОСТ-ПАНК;ГАРАЖНЫЙ РОК;ФОЛК,1991.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D0%BC%D0%B0-%D0%9A%D0%B0%D0%B7%D0%BC%D0%B0,NEOCLASSICAL;PSYCHODELIC ROCK;POST PUNK;ART ROCK;FOLK;GARAGE ROCK
КАКАДУ,,,,
КАЛЄКЦIЯ,,1989.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%94%D0%BA%D1%86%D1%96%D1%8F,
КАЛЕВАЛА,ФОЛК-МЕТАЛ;ПЕЙГАН-МЕТАЛ;ПАУЭР-МЕТАЛ,2007.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B5%D0%B2%D0%B0%D0%BB%D0%B0_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),PAGAN METAL;FOLK METAL;POWER METAL
КАЛЕЙДОСКОП,,,,
КАЛЕНДАРЬ,,,,
КАЛИНА,VIA,1974.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),VIA
КАЛИНОВ МОСТ,ХРИСТИАНСКИЙ РОК;ФОЛК-РОК;БЛЮЗ-РОК;АРТ-РОК,1986.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2_%D0%9C%D0%BE%D1%81%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK;ART ROCK;BLUES ROCK;CHRISTIAN ROCK
КАЛЛИСТО,,,,
КАЛЬЯН,ПАНК,1996.0,https://be-tarask.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%8C%D0%AF%D0%BD,PUNK
КАМ'ЯНИЙ ГIСТЬ,,1998.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%27%D1%8F%D0%BD%D0%B8%D0%B9_%D0%93%D1%96%D1%81%D1%82%D1%8C,
КАМАЕДЗIЦА,,2002.0,https://be-tarask.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B0%D0%B5%D0%B4%D0%B7%D1%96%D1%86%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),
КАМЕННЫЙ ЦВЕТОК,,,,
КАМЕР БЭНД,,,,
КАМЕРАТА,ВОКАЛ;ДЖАЗ,1986.0,https://be-tarask.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D1%80%D0%B0%D1%82%D0%B0,JAZZ;VOICE
КАМИКАДЗЕ,,,,
КАМИКАДЗЕ С СОБУТЫЛЬНИКИ,,,,
КАМЭЛОТ,ЭТНО-РОК,1991.0,https://be-x-old.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D1%8D%D0%BB%D0%BE%D1%82_(%D0%B3%D1%83%D1%80%D1%82),ETHNO ROCK
КАНИКУЛЫ ГЕГЕЛЯ,РОК-Н-РОЛЛ;БЛЮЗ-РОК;РОК;БАРД-РОК,1998.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B8%D0%BA%D1%83%D0%BB%D1%8B_%D0%93%D0%B5%D0%B3%D0%B5%D0%BB%D1%8F,BLUES ROCK;ROCK;BARD ROCK;ROCK-N-ROLL
КАНИКУЛЫ ЛЮБВИ,,,,
КАНТОР,,,,
КАНТРИ-САЛУН,,,,
КАПИТАЛЬНЫЙ РЕМОНТ,,,,
КАПИТАН КУПЕР,,,,
КАПУЧИНО,,,,
КАР-МЭН,ЭЛЕКТРОПОП;ТЕХНО;ЕВРОДИСКО;РАГГАКОР,1989.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80-%D0%BC%D1%8D%D0%BD,ELECTRO POP;EURO DISCO;RAGGA CORE;TECHNO
КАРАГОД,,,,
КАРДАННЫЙ ВАЛ,,,,
КАРДИНАЛ,,,,
КАРЕ,,,,
КАРЕЛИЯ-БРАСС,КАМЕРНАЯ МУЗЫКА;КЛАССИЧЕСКАЯ МУЗЫКА,1973.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B5%D0%BB%D0%B8%D1%8F-%D0%91%D1%80%D0%B0%D1%81%D1%81,CLASSICAL;CHAMBER
КАРИБАСЫ,ДАБ;СКА;РЕГГИ,1987.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%B8%D0%B1%D0%B0%D1%81%D1%8B,SKA;DUB;REGGAE
КАРЛ ХЛАМКИН,,,,
КАРЛЫВАНЫЧ,,,,
КАРМА,,,,
КАРМАНЫ,,,,
КАРНА,НЬЮ-МЕТАЛ;АЛЬТЕРНАТИВНИЙ РОК,1997.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BD%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),ALTERNATIVE ROCK;NEW METAL
КАРНАВАЛ,НОВАЯ ВОЛНА;РОК;РЕГГЕЙ,1979.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D0%BD%D0%B0%D0%B2%D0%B0%D0%BB_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),NEW WAVE;ROCK;REGGAE
КАРПАТIЯНИ,,,,
КАРПАТИ,,,,
КАРФАГЕН ПАЛ,,,,
КАСКАД,ШАНСОН;РОК;ВОЕННАЯ ПЕСНЯ;ПАТРИОТИЧЕСКАЯ ПЕСНЯ,1983.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D0%BA%D0%B0%D0%B4_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),CHANSON;MILITARY SONG;ROCK;PATRIOTIC SONG
КАССИОПЕЯ,АЛЬТЕРНАТИВА,2001.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D1%81%D0%B8%D0%BE%D0%BF%D0%B5%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE
КАСТА,ХИП-ХОП;РУССКИЙ РЭП,1995.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D1%82%D0%B0_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RUSSIAN RAP;HIP HOP
КАТАЛОГ,ФОЛК-РОК;РОК;РИТМ-Н-БЛЮЗ;АРТ-РОК;БАРД-РОК,1980.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK;ART ROCK;RHYTM-N-BLUES;ROCK;BARD ROCK
КАТРАН,,,,
КАТЮША,,,,
КАТЯ ЧЕХОВА,DRUM&BASS;ВОКАЛЬНЫЙ ХАУС,2005.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D1%8F_%D0%A7%D0%B5%D1%85%D0%BE%D0%B2%D0%B0,DRUM-N-BASS;VOCAL HOUSE
КАФЕ,РОК-Н-РОЛЛ;БЛЮЗ-РОК,1996.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%84%D0%B5_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),BLUES ROCK;ROCK-N-ROLL
КАШЛАТЫ ВОХ,ФОЛК-ПАНК,2006.0,https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D1%88%D0%BB%D0%B0%D1%82%D1%8B_%D0%92%D0%BE%D1%85,FOLK PUNK
КВАДРО,,,,
КВАРТАЛ,АРТ-РОК;БЛЮЗ;ФАНК;ДЖАЗ-РОК;СКА;СОУЛ,1987.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FUNK;JAZZ ROCK;SKA;SOUL;ART ROCK;BLUES
КВАРТЕТ ЗОИ КУЛИКОВОЙ,ВОКАЛ,,,VOICE
КГБ,,,,
КДС,,,,
КЕКС,,,,
КЕЛIХ КОЛА,,,,
КЕНГУРУ,АЛЬТЕРНАТИВНЫЙ РОК,1989.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D0%BD%D0%B3%D1%83%D1%80%D1%83_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ALTERNATIVE ROCK
КЕТА,ЭЛЕКТРОННАЯ МУЗЫКА;ЭКСПЕРИМЕНТАЛЬНАЯ МУЗЫКА,2010.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%95%D0%A2%D0%90_(%D0%BC%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82),ELECTRONIC;EXPERIMENTAL
КЕТЧ,,,,
КИVИ,,,,
КИНА НЕ БУДЕТ,,,,
КИНЕМАТОГРАФ,,,,
КИНО,НОВАЯ ВОЛНА;РОК;ПОСТ-ПАНК,1982.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BD%D0%BE_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),NEW WAVE;ROCK;POST PUNK
КИОСК,,,,
КИПЕЛОВ,ХЭВИ-МЕТАЛ;СИМФОНИК-МЕТАЛ;ХАРД-РОК,2002.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D0%BF%D0%B5%D0%BB%D0%BE%D0%B2_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HEAVY METAL;HARD ROCK;SYMPHONIC METAL
КИРИЛЛ КОМАРОВ И ДРУЗЬЯ,,,,
КИРПИЧИ,ПАНК-РОК;РЭП-РОК;АЛЬТЕРНАТИВНЫЙ ХИП-ХОП;КАМЕДИ-РОК;ФАНК;АЛЬТЕРНАТИВНЫЙ РОК;ХИП-ХОП;ГРАНЖ;ХАРДКОР-ПАНК,1995.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%80%D0%BF%D0%B8%D1%87%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),HARDCORE PUNK;FUNK;ALTERNATIVE HIP HOP;ALTERNATIVE ROCK;RAP ROCK;PUNK ROCK;GRUNGE;COMEDY ROCK;HIP HOP
КИТ,,,,
КИТТИ-ЛЬЮИС,,,,
КЛIНIКА,,2003.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BB%D1%96%D0%BD%D1%96%D0%BA%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),
КЛАН ТИШI,,,,
КЛАСС,,,,
КЛИМБАТИКА,ИНДАСТРИАЛ-РОК;АЛЬТЕРНАТИВНЫЙ РОК;ДАРКВЭЙВ,2006.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%B1%D0%B0%D1%82%D0%B8%D0%BA%D0%B0,DARK WAVE;ALTERNATIVE ROCK;INDUSTRIAL ROCK
КЛУБ КАВАЛЕРА ГЛЮКА,,,,
КЛЮЧ,,,,
КЛЮЧЕВАЯ,ROCK,1997.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D1%8E%D1%87%D0%B5%D0%B2%D0%B0%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK
КЛЮЧИ,РОК;ПОП-РОК,1998.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D1%8E%D1%87%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK;POP ROCK
КНЯZZ,ФОЛК-РОК;ПАНК-РОК;ХАРД-РОК,2011.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BD%D1%8FZz,FOLK ROCK;PUNK ROCK;HARD ROCK
КО.СО.ВО.,,,,
КОRSИКА,HARD ROCK;АЛЬТЕРНАТИВНЫЙ РОК,2006.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BErs%D0%B8%D0%BA%D0%B0,ALTERNATIVE ROCK;HARD ROCK
КОБЗА,VIA,1971.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B1%D0%B7%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),VIA
КОБЗАРСЬКИЙ ЦЕХ,,,,
КОБРИН БЛЮЗ БЭНД,,,,
КОВЧЕГ,РЕГГИ;АКТЁРСКАЯ ПЕСНЯ;АВТОРСКАЯ ПЕСНЯ;БЛЮЗ;РУССКАЯ НАРОДНАЯ ПЕСНЯ;РОК;ФОЛК,1990.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D1%87%D0%B5%D0%B3_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),BARD;FOLK SONGS;ROCK;REGGAE;BLUES;FOLK;ACTOR SONG
КОЖАНЫЙ ОЛЕНЬ,СКА-ПАНК;КРАСТ-ПАНК;ПОСТ-ПАНК,1998.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B6%D0%B0%D0%BD%D1%8B%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BD%D1%8C,CRUST PUNK;SKA PUNK;POST PUNK
КОЖНОМУ СВОЄ,,,,
КОК ОДУ,ФОЛК;ПАНК-РОК;БАНАНА-ПАНК;СКА;РЕГГИ,2005.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BA_%D0%9E%D0%B4%D1%83,BANANA PUNK;PUNK ROCK;SKA;FOLK;REGGAE
КОКТЕЙЛЬ,,,,
КОЛIР НОЧI,,2010.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%96%D1%80_%D0%9D%D0%BE%D1%87%D1%96_(%D0%B3%D1%83%D1%80%D1%82),
КОЛА,,,,
КОЛИБРИ,ФОЛК-РОК,1988.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B8%D0%B1%D1%80%D0%B8_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),FOLK ROCK
КОЛИЗЕЙ,SOFT METAL;HEAVY METAL;POWER METAL;GLAM METAL,2007.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B8%D0%B7%D0%B5%D0%B9_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),SOFT METAL;HEAVY METAL;POWER METAL;GLAM METAL
КОЛЛЕДЖ,,,,
КОЛЛЕЖСКИЙ АСЕССОР,РОК,1987.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BB%D0%B5%D0%B6%D1%81%D0%BA%D0%B8%D0%B9_%D0%90%D1%81%D0%B5%D1%81%D1%81%D0%BE%D1%80_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),ROCK
КОЛЛЕКЦИЯ БАБОЧЕК,РИТМ-Н-БЛЮЗ,1996.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%86%D0%B8%D1%8F_%D0%91%D0%B0%D0%B1%D0%BE%D1%87%D0%B5%D0%BA_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RHYTM-N-BLUES
КОЛЛОКВИУМ,,,,
КОЛОВРАТ,РОК ПРОТИВ КОММУНИЗМА;ПАНК-РОК;ТРЭШ-МЕТАЛ,1994.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BE%D0%B2%D1%80%D0%B0%D1%82_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),RAC;PUNK ROCK;THRASH METAL
КОЛОДЕЗЬ СЧАСТЬЯ,,,,
КОЛЫБЕЛЬ,,,,
КОЛЫБЕЛЬ ДЛЯ КОШКИ,,,,
КОЛЬОРИ ЗАКАРПАТТЯ,,1973.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D1%8C%D0%BE%D1%80%D0%B8_%D0%97%D0%B0%D0%BA%D0%B0%D1%80%D0%BF%D0%B0%D1%82%D1%82%D1%8F,
КОМАНДА БАГ,,,,
КОМБА БАКХ,ИНСТРУМЕНТАЛЬНАЯ МУЗЫКА;ХИП-ХОП,2000.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B1%D0%B0_%D0%91%D0%90%D0%9A%D0%A5,INSTRUMENTAL;HIP HOP
КОМБИНАЦИЯ,ПОП;ДИСКО,1988.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B1%D0%B8%D0%BD%D0%B0%D1%86%D0%B8%D1%8F_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),POP;DISCO
КОМИССАР,ЕВРОДИСКО;ХАУС;ЕВРОДЭНС;ТЕХНО;DARKWAVE;СИНТИ-ПОП;ПОП-РОК,1990.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B0%D1%80_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),SYNTH POP;TECHNO;HOUSE;DARK WAVE;EURO DISCO;POP ROCK;EURO DANCE
КОМИССАРЫ АВСТРАЛИИ,,,,
КОМИТЕТ ОХРАНЫ ТЕПЛА,ПОСТ-ПАНК;ДАБ;РЕГГИ,1987.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B8%D1%82%D0%B5%D1%82_%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B_%D1%82%D0%B5%D0%BF%D0%BB%D0%B0,POST PUNK;REGGAE;DUB
КОММУНИЗМ,ИНДАСТРИАЛ;ЭКСПЕРИМЕНТАЛЬНЫЙ РОК;НОЙЗ-РОК;ПСИХОДЕЛИЧЕСКИЙ РОК;АВАНГАРДНАЯ МУЗЫКА;НОЙЗ;ЭЛЕКТРОАКУСТИЧЕСКАЯ МУЗЫКА;ПОСТ-ПАНК;КОНКРЕТНАЯ МУЗЫКА;АРТ-ПАНК;LO-FI;СОВРЕМЕННЫЙ ФОЛК;SPOKEN WORD,1988.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%BC%D1%83%D0%BD%D0%B8%D0%B7%D0%BC_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0),EXPERIMENTAL ROCK;MODERN FOLK;AVANTGARDE;PSYCHODELIC ROCK;ELECTRO ACOUSTIC;NOISE ROCK;ART PUNK;MUSIQUE CONCRÈTE;POST PUNK;INDUSTRIAL;LO-FI;NOISE;SPOKEN WORD
КОМПОЗИТ,,2005.0,,
КОМУ ВНИЗ,ФОЛК-МЕТАЛ;РОК;ГОТИК-РОК,1988.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D1%83_%D0%92%D0%BD%D0%B8%D0%B7,ROCK;FOLK METAL;GOTHIC ROCK
КОНГРЕС,АРТ-РОК,1986.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B3%D1%80%D0%B5%D1%81_(%D0%B3%D1%83%D1%80%D1%82),ART ROCK
КОНДАР,,,,
КОНЕЦ ФИЛЬМА,РОК;АЛЬТЕРНАТИВНЫЙ РОК,1998.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B5%D1%86_%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%D0%B0,ALTERNATIVE ROCK;ROCK
КОНСТАНТЭН ГРИГОРЬЕВ БЭНД,,,,
КОНСУЛ,,,,
КОНТОРА,,,,
КОНТОРА КУКА,ЭКСПЕРИМЕНТАЛЬНЫЙ РОК;АРТ-РОК;ПСИХОДЕЛИЧЕСКИЙ РОК;ПОСТ-ПАНК;NO WAVE;INDUSTRIAL;АРТ-ПАНК,1999.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%82%D0%BE%D1%80%D0%B0_%D0%9A%D1%83%D0%BA%D0%B0,EXPERIMENTAL ROCK;PSYCHODELIC ROCK;ART PUNK;POST PUNK;NO WAVE;ART ROCK;INDUSTRIAL
КОНТРАБАНДА,,,,
КОНТРАБАНДА.COM.UA,БЛЮЗ;ПОП-РОК;ПОП-ПАНК,2001.0,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D0%B1%D0%B0%D0%BD%D0%B4%D0%B0_(%D0%B3%D1%83%D1%80%D1%82),BLUES;POP PUNK;POP ROCK
КОНТУР,,,,
КООП,,,,
